family,replicate,n_trades,mean_r
rotation,232,163,0.056345
rotation,233,163,-0.130115
rotation,234,162,-0.017029
rotation,235,162,-0.030757
rotation,236,163,0.047103
rotation,237,162,-0.029734
rotation,238,163,0.031785
rotation,239,162,-0.047500
rotation,240,162,0.003532
rotation,241,163,-0.080614
rotation,242,162,-0.030515
rotation,243,162,-0.049611
rotation,244,162,-0.045841
rotation,245,162,-0.061635
rotation,246,162,-0.110561
rotation,247,162,-0.035221
rotation,248,163,-0.010438
rotation,249,162,-0.013258
rotation,250,162,-0.094684
rotation,251,163,-0.085340
rotation,252,163,0.048518
rotation,253,162,0.006805
rotation,254,162,-0.113287
rotation,255,163,0.040201
rotation,256,162,-0.053774
rotation,257,162,0.051054
rotation,258,162,-0.135263
rotation,259,162,0.020180
rotation,260,163,-0.100048
rotation,261,162,-0.050141
rotation,262,162,0.021500
rotation,263,162,-0.094585
rotation,264,163,-0.072735
rotation,265,163,-0.002824
rotation,266,163,0.105589
rotation,267,163,-0.106845
rotation,268,163,-0.076509
rotation,269,162,0.074584
rotation,270,163,0.063729
rotation,271,163,-0.024540
rotation,272,162,-0.050740
rotation,273,163,-0.025719
rotation,274,162,-0.084912
rotation,275,163,0.028702
rotation,276,163,0.088314
rotation,277,163,-0.012098
rotation,278,163,-0.005897
rotation,279,162,-0.129967
rotation,280,162,-0.033705
rotation,281,163,-0.025529
rotation,282,163,-0.058123
rotation,283,162,0.001071
rotation,284,163,-0.063676
rotation,285,162,-0.072031
rotation,286,162,0.053973
rotation,287,162,-0.225293
rotation,288,163,-0.018241
rotation,289,163,0.025225
rotation,290,163,0.087615
rotation,291,162,-0.040773
rotation,292,162,-0.082944
rotation,293,162,0.038577
rotation,294,162,-0.040403
rotation,295,162,-0.033037
rotation,296,163,0.033597
rotation,297,162,-0.140358
rotation,298,163,-0.040327
rotation,299,162,-0.034299
rotation,300,162,0.004624
rotation,301,163,0.061335
rotation,302,162,-0.087661
rotation,303,162,-0.096585
rotation,304,162,0.007893
rotation,305,162,-0.059476
rotation,306,162,-0.091654
rotation,307,162,0.022146
rotation,308,162,-0.028029
rotation,309,162,0.016008
rotation,310,163,-0.076542
rotation,311,163,-0.053123
rotation,312,163,-0.081629
rotation,313,163,-0.049986
rotation,314,162,0.044407
rotation,315,162,-0.104223
rotation,316,163,-0.063521
rotation,317,162,-0.105108
rotation,318,162,-0.105455
rotation,319,162,0.071733
rotation,320,162,0.102146
rotation,321,163,0.047411
rotation,322,162,0.030446
rotation,323,162,-0.097868
rotation,324,163,0.008031
rotation,325,162,-0.026130
rotation,326,163,-0.091351
rotation,327,162,-0.059139
rotation,328,162,-0.177466
rotation,329,162,0.052046
rotation,330,162,-0.007293
rotation,331,163,-0.244816
rotation,332,162,-0.037773
rotation,333,163,-0.084661
rotation,334,162,-0.067290
rotation,335,162,-0.034556
rotation,336,163,-0.130046
rotation,337,163,-0.093136
rotation,338,162,-0.033230
rotation,339,162,0.029731
rotation,340,162,-0.063323
rotation,341,163,-0.040410
rotation,342,162,0.033225
rotation,343,162,-0.043670
rotation,344,162,0.014143
rotation,345,162,-0.016125
rotation,346,162,-0.058635
rotation,347,162,-0.051191
rotation,348,162,-0.029341
rotation,349,162,-0.069733
rotation,350,163,0.045958
rotation,351,162,-0.105076
rotation,352,162,-0.095737
rotation,353,162,0.013712
rotation,354,162,-0.101578
rotation,355,162,-0.115623
rotation,356,163,-0.024154
rotation,357,163,0.080715
rotation,358,163,-0.235971
rotation,359,162,-0.137804
rotation,360,162,-0.097685
rotation,361,162,-0.053064
rotation,362,162,-0.006504
rotation,363,163,-0.031370
rotation,364,163,-0.084576
rotation,365,162,-0.017692
rotation,366,162,-0.120995
rotation,367,162,0.057325
rotation,368,162,0.146688
rotation,369,163,0.029862
rotation,370,162,-0.066867
rotation,371,162,-0.108997
rotation,372,162,-0.063060
rotation,373,163,-0.018648
rotation,374,162,-0.054637
rotation,375,163,-0.054140
rotation,376,163,-0.171557
rotation,377,162,-0.176183
rotation,378,162,-0.072376
rotation,379,162,-0.017038
rotation,380,162,-0.027785
rotation,381,163,-0.008345
rotation,382,162,-0.033090
rotation,383,163,-0.061591
rotation,384,163,-0.081293
rotation,385,162,0.046933
rotation,386,162,0.014655
rotation,387,162,-0.047077
rotation,388,162,0.001282
rotation,389,162,0.067501
rotation,390,162,-0.053882
rotation,391,162,-0.090800
rotation,392,162,-0.047202
rotation,393,162,-0.110693
rotation,394,163,-0.010495
rotation,395,163,0.072026
rotation,396,162,-0.113925
rotation,397,162,-0.055719
rotation,398,163,0.020043
rotation,399,162,0.012171
rotation,400,162,-0.218275
rotation,401,163,-0.066341
rotation,402,163,-0.066237
rotation,403,163,-0.013046
rotation,404,163,-0.090558
rotation,405,162,-0.141360
rotation,406,162,-0.228997
rotation,407,162,-0.040512
rotation,408,162,0.083056
rotation,409,162,-0.104066
rotation,410,162,0.064894
rotation,411,162,-0.123514
rotation,412,163,-0.066154
rotation,413,162,0.020742
rotation,414,162,-0.077496
rotation,415,162,-0.070449
rotation,416,162,0.090451
rotation,417,162,-0.159221
rotation,418,162,-0.225561
rotation,419,162,-0.095985
rotation,420,162,0.103534
rotation,421,162,-0.059415
rotation,422,162,-0.086486
rotation,423,162,-0.120800
rotation,424,162,-0.053939
rotation,425,162,-0.111358
rotation,426,162,-0.087055
rotation,427,162,-0.041312
rotation,428,162,-0.073513
rotation,429,163,-0.121340
rotation,430,163,-0.003064
rotation,431,162,0.040828
rotation,432,163,0.059504
rotation,433,163,0.058165
rotation,434,163,-0.085495
rotation,435,162,-0.093373
rotation,436,162,-0.172094
rotation,437,162,-0.040068
rotation,438,162,0.030205
rotation,439,162,-0.101897
rotation,440,163,0.113885
rotation,441,163,0.043344
rotation,442,162,-0.004161
rotation,443,163,-0.021340
rotation,444,162,-0.060791
rotation,445,163,-0.060530
rotation,446,162,-0.000617
rotation,447,162,-0.095985
rotation,448,162,0.044967
rotation,449,163,-0.070458
rotation,450,162,-0.091181
rotation,451,162,-0.109408
rotation,452,162,-0.003490
rotation,453,163,0.012143
rotation,454,162,-0.122310
rotation,455,162,0.103894
rotation,456,163,-0.071282
rotation,457,162,-0.011450
rotation,458,163,0.048468
rotation,459,162,-0.058685
rotation,460,163,-0.128657
rotation,461,163,0.015201
rotation,462,162,0.128850
rotation,463,162,0.018238
rotation,464,162,0.040143
rotation,465,163,-0.028681
rotation,466,162,-0.169760
rotation,467,162,0.067692
rotation,468,162,0.020427
rotation,469,162,-0.141997
rotation,470,162,-0.064428
rotation,471,162,-0.042519
rotation,472,162,0.034498
rotation,473,162,-0.039595
rotation,474,162,0.031696
rotation,475,162,-0.067029
rotation,476,163,-0.042130
rotation,477,163,-0.035183
rotation,478,162,0.119853
rotation,479,162,-0.174715
rotation,480,162,-0.011831
rotation,481,162,0.016519
rotation,482,163,-0.084157
rotation,483,162,-0.092412
rotation,484,162,-0.091445
rotation,485,162,-0.139510
rotation,486,162,-0.066253
rotation,487,162,0.097638
rotation,488,162,-0.056549
rotation,489,162,-0.003453
rotation,490,162,0.002233
rotation,491,162,-0.017176
rotation,492,163,-0.134711
rotation,493,162,0.049714
rotation,494,163,-0.127591
rotation,495,163,0.049133
rotation,496,162,0.000135
rotation,497,162,-0.148807
rotation,498,162,-0.011748
rotation,499,163,-0.045628
rotation,500,162,-0.128178
rotation,501,163,0.007725
rotation,502,162,0.000479
rotation,503,163,-0.010913
rotation,504,162,0.006366
rotation,505,162,0.093911
rotation,506,162,-0.032184
rotation,507,162,0.154758
rotation,508,162,0.009280
rotation,509,162,-0.080035
rotation,510,162,-0.030708
rotation,511,162,0.132404
rotation,512,162,-0.073300
rotation,513,163,-0.060757
rotation,514,162,-0.033106
rotation,515,163,-0.062674
rotation,516,163,-0.118478
rotation,517,162,-0.100911
rotation,518,163,-0.083706
rotation,519,162,0.000740
rotation,520,162,-0.040862
rotation,521,162,-0.052397
rotation,522,162,-0.071621
rotation,523,162,-0.059581
rotation,524,162,0.049137
rotation,525,162,0.010419
rotation,526,162,-0.001800
rotation,527,162,0.004506
rotation,528,163,-0.047638
rotation,529,163,-0.046927
rotation,530,162,-0.077252
rotation,531,162,-0.005647
rotation,532,162,-0.029242
rotation,533,162,-0.018263
rotation,534,162,0.038265
rotation,535,162,0.067057
rotation,536,162,0.003051
rotation,537,162,0.019252
rotation,538,162,-0.072361
rotation,539,163,-0.040380
rotation,540,163,-0.014022
rotation,541,162,-0.021437
rotation,542,162,0.029895
rotation,543,162,0.111260
rotation,544,162,0.015685
rotation,545,162,-0.131786
rotation,546,162,-0.006192
rotation,547,162,0.034308
rotation,548,163,0.007985
rotation,549,163,0.073776
rotation,550,163,-0.132830
rotation,551,162,0.031520
rotation,552,162,-0.045319
rotation,553,162,-0.031684
rotation,554,162,-0.061331
rotation,555,162,-0.036303
rotation,556,162,-0.030660
rotation,557,163,-0.012966
rotation,558,162,0.022381
rotation,559,162,-0.099895
rotation,560,162,-0.018395
rotation,561,162,-0.068271
rotation,562,163,-0.107359
rotation,563,162,-0.085449
rotation,564,162,-0.207281
rotation,565,163,0.052038
rotation,566,162,-0.048973
rotation,567,162,-0.060226
rotation,568,162,-0.035604
rotation,569,163,-0.036200
rotation,570,163,-0.028630
rotation,571,163,-0.025397
rotation,572,163,-0.062836
rotation,573,162,-0.099554
rotation,574,163,-0.094380
rotation,575,162,-0.139035
rotation,576,162,-0.078780
rotation,577,162,-0.101096
rotation,578,163,-0.031972
rotation,579,162,0.060581
rotation,580,163,0.049863
rotation,581,163,0.145599
rotation,582,162,-0.021313
rotation,583,163,-0.101107
rotation,584,162,0.085305
rotation,585,162,-0.050834
rotation,586,163,-0.025584
rotation,587,162,-0.079864
rotation,588,162,-0.046857
rotation,589,162,0.035364
rotation,590,162,0.070155
rotation,591,163,-0.063028
rotation,592,163,-0.043050
rotation,593,162,-0.027037
rotation,594,162,-0.044773
rotation,595,162,-0.039107
rotation,596,163,-0.055228
rotation,597,162,0.086822
rotation,598,163,-0.049856
rotation,599,162,-0.040890
rotation,600,162,-0.038726
rotation,601,163,-0.108196
rotation,602,162,0.069931
rotation,603,162,-0.004683
rotation,604,162,0.045384
rotation,605,162,-0.159744
rotation,606,163,-0.056560
rotation,607,162,0.092010
rotation,608,162,-0.052187
rotation,609,162,-0.044057
rotation,610,163,-0.103428
rotation,611,162,-0.023515
rotation,612,162,0.084877
rotation,613,162,-0.036671
rotation,614,162,-0.034206
rotation,615,162,-0.044306
rotation,616,162,-0.013391
rotation,617,162,-0.077268
rotation,618,163,-0.026330
rotation,619,162,0.050809
rotation,620,162,0.021569
rotation,621,162,-0.051308
rotation,622,162,0.041984
rotation,623,163,-0.001573
rotation,624,162,0.017764
rotation,625,162,-0.036911
rotation,626,162,-0.052240
rotation,627,162,-0.017431
rotation,628,162,-0.046003
rotation,629,163,0.057586
rotation,630,162,-0.035120
rotation,631,163,-0.105409
rotation,632,162,-0.008059
rotation,633,162,-0.068518
rotation,634,162,-0.071588
rotation,635,162,-0.094555
rotation,636,162,-0.048613
rotation,637,162,-0.099435
rotation,638,162,0.178800
rotation,639,162,0.001280
rotation,640,162,-0.011027
rotation,641,162,-0.197895
rotation,642,162,0.012928
rotation,643,162,-0.221197
rotation,644,163,-0.024612
rotation,645,162,-0.094439
rotation,646,162,0.019206
rotation,647,163,-0.133227
rotation,648,162,-0.020866
rotation,649,162,0.014066
rotation,650,162,-0.156161
rotation,651,162,-0.066439
rotation,652,162,-0.094477
rotation,653,162,0.062731
rotation,654,162,-0.112579
rotation,655,162,-0.104087
rotation,656,163,0.022106
rotation,657,162,-0.020383
rotation,658,162,0.000783
rotation,659,162,-0.055026
rotation,660,163,0.097480
rotation,661,163,-0.044513
rotation,662,162,0.091836
rotation,663,163,-0.153624
rotation,664,162,0.084772
rotation,665,162,-0.038927
rotation,666,162,0.029895
rotation,667,163,-0.095819
rotation,668,162,0.031921
rotation,669,163,-0.057297
rotation,670,162,-0.158417
rotation,671,163,-0.017103
rotation,672,162,0.025367
rotation,673,162,-0.097401
rotation,674,162,-0.089233
rotation,675,162,-0.056371
rotation,676,163,-0.090207
rotation,677,162,0.005215
rotation,678,163,-0.092786
rotation,679,162,-0.002016
rotation,680,162,-0.054498
rotation,681,162,-0.075760
rotation,682,162,-0.102806
rotation,683,162,-0.111744
rotation,684,162,-0.069013
rotation,685,162,0.000974
rotation,686,162,-0.172720
rotation,687,162,-0.033527
rotation,688,162,-0.088091
rotation,689,162,-0.107445
rotation,690,163,0.000245
rotation,691,162,0.015677
rotation,692,162,-0.132776
rotation,693,162,-0.047954
rotation,694,163,-0.042268
rotation,695,162,-0.015385
rotation,696,162,0.008671
rotation,697,162,0.000369
rotation,698,162,-0.015958
rotation,699,163,0.013295
rotation,700,162,0.057851
rotation,701,162,-0.035881
rotation,702,162,-0.023860
rotation,703,162,0.077574
rotation,704,163,-0.053275
rotation,705,162,-0.124214
rotation,706,162,-0.049993
rotation,707,162,-0.030470
rotation,708,162,-0.131444
rotation,709,162,-0.028802
rotation,710,163,-0.106953
rotation,711,162,0.128503
rotation,712,162,-0.063285
rotation,713,163,-0.026858
rotation,714,163,-0.028023
rotation,715,162,0.071072
rotation,716,163,0.065701
rotation,717,162,0.018238
rotation,718,162,-0.030763
rotation,719,163,-0.028122
rotation,720,162,0.131880
rotation,721,163,-0.003780
rotation,722,162,-0.002052
rotation,723,162,-0.072005
rotation,724,162,-0.074850
rotation,725,162,-0.092690
rotation,726,162,-0.032670
rotation,727,163,-0.022763
rotation,728,162,-0.023575
rotation,729,162,-0.070323
rotation,730,162,0.023302
rotation,731,162,0.023644
rotation,732,162,-0.098385
rotation,733,162,-0.036358
rotation,734,162,0.018728
rotation,735,162,0.130113
rotation,736,162,-0.070215
rotation,737,162,-0.071585
rotation,738,162,-0.036926
rotation,739,162,-0.064690
rotation,740,162,-0.030278
rotation,741,162,0.078291
rotation,742,162,-0.010953
rotation,743,162,-0.169698
rotation,744,163,-0.048017
rotation,745,162,-0.074943
rotation,746,163,-0.168172
rotation,747,162,0.097247
rotation,748,162,0.029540
rotation,749,163,-0.134962
rotation,750,162,-0.155978
rotation,751,163,-0.017246
rotation,752,162,-0.008735
rotation,753,163,-0.074620
rotation,754,162,0.031634
rotation,755,162,0.024953
rotation,756,162,-0.074190
rotation,757,163,-0.059036
rotation,758,162,0.021677
rotation,759,163,-0.051821
rotation,760,162,-0.073715
rotation,761,162,-0.010323
rotation,762,162,-0.012359
rotation,763,162,-0.087199
rotation,764,163,0.003284
rotation,765,162,-0.010664
rotation,766,162,-0.047987
rotation,767,162,-0.001946
rotation,768,162,0.063389
rotation,769,162,-0.110627
rotation,770,163,0.053844
rotation,771,163,-0.074738
rotation,772,162,0.023611
rotation,773,162,-0.067855
rotation,774,163,0.055429
rotation,775,162,-0.108059
rotation,776,163,-0.051226
rotation,777,162,0.058361
rotation,778,162,0.036498
rotation,779,162,-0.048885
rotation,780,162,-0.007811
rotation,781,163,0.142185
rotation,782,163,-0.042387
rotation,783,163,0.020307
rotation,784,162,-0.163114
rotation,785,163,-0.060123
rotation,786,162,0.040809
rotation,787,163,-0.121724
rotation,788,162,-0.007086
rotation,789,163,0.078996
rotation,790,163,-0.048299
rotation,791,163,-0.123479
rotation,792,162,0.005552
rotation,793,162,-0.035505
