family,replicate,n_trades,mean_r
rotation,0,350,0.032344
rotation,1,350,0.023446
rotation,2,350,0.170886
rotation,3,350,-0.021105
rotation,4,350,-0.018657
rotation,5,350,-0.094684
rotation,6,351,0.011678
rotation,7,350,0.097039
rotation,8,350,-0.005979
rotation,9,350,-0.021105
rotation,10,350,-0.025260
rotation,11,350,-0.002057
rotation,12,350,0.111694
rotation,13,348,-0.117346
rotation,14,350,-0.106160
rotation,15,350,-0.068466
rotation,16,350,0.011448
rotation,17,350,-0.113696
rotation,18,350,-0.091749
rotation,19,350,0.016359
rotation,20,350,0.012975
rotation,21,350,0.079985
rotation,22,350,0.019843
rotation,23,350,0.008915
rotation,24,351,-0.051545
rotation,25,350,0.026228
rotation,26,350,0.133398
rotation,27,350,0.056713
rotation,28,349,-0.130710
rotation,29,350,-0.084398
rotation,30,350,-0.047211
rotation,31,350,-0.080396
rotation,32,349,-0.080916
rotation,33,350,-0.024591
rotation,34,351,0.057043
rotation,35,350,-0.064647
rotation,36,350,0.005161
rotation,37,349,-0.052662
rotation,38,350,0.036972
rotation,39,350,0.086659
rotation,40,349,-0.045886
rotation,41,350,-0.091635
rotation,42,350,0.040777
rotation,43,350,-0.035155
rotation,44,350,0.041349
rotation,45,350,-0.071207
rotation,46,349,0.077158
rotation,47,348,-0.034701
rotation,48,350,-0.077395
rotation,49,349,-0.015946
rotation,50,349,0.024195
rotation,51,350,0.020669
rotation,52,350,-0.084714
rotation,53,349,-0.068891
rotation,54,350,-0.011442
rotation,55,349,-0.035034
rotation,56,350,-0.108563
rotation,57,350,0.042293
rotation,58,350,0.026590
rotation,59,350,0.007547
rotation,60,350,-0.014895
rotation,61,350,-0.090099
rotation,62,350,-0.031685
rotation,63,349,0.015506
rotation,64,351,-0.066756
rotation,65,350,0.030856
rotation,66,350,-0.009309
rotation,67,350,0.057999
rotation,68,349,-0.028578
rotation,69,350,0.011478
rotation,70,350,-0.125247
rotation,71,349,-0.010315
rotation,72,350,0.009305
rotation,73,351,0.045387
rotation,74,350,-0.097998
rotation,75,350,-0.010809
rotation,76,349,-0.063102
rotation,77,350,0.035150
rotation,78,350,0.084781
rotation,79,350,-0.062497
rotation,80,350,-0.038245
rotation,81,350,0.029823
rotation,82,350,-0.031126
rotation,83,350,0.012505
rotation,84,350,0.028533
rotation,85,350,0.011352
rotation,86,348,0.068675
rotation,87,350,-0.026275
rotation,88,350,-0.008748
rotation,89,351,-0.026037
rotation,90,350,-0.116883
rotation,91,351,0.069210
rotation,92,350,-0.032886
rotation,93,350,0.004040
rotation,94,350,-0.053935
rotation,95,349,0.019424
rotation,96,350,-0.091593
rotation,97,350,-0.075763
rotation,98,350,-0.011869
rotation,99,350,-0.094254
rotation,100,350,-0.000558
rotation,101,350,-0.061662
rotation,102,349,-0.025376
rotation,103,351,-0.009211
rotation,104,350,-0.050947
rotation,105,349,0.037181
rotation,106,349,0.057101
rotation,107,349,-0.065714
rotation,108,351,-0.035560
rotation,109,350,-0.117546
rotation,110,350,-0.039318
rotation,111,350,0.071074
rotation,112,350,-0.029189
rotation,113,350,0.024746
rotation,114,350,0.052120
rotation,115,350,-0.096365
rotation,116,351,-0.042746
rotation,117,349,0.016088
rotation,118,350,0.042470
rotation,119,350,0.051313
rotation,120,351,-0.059506
rotation,121,350,-0.064619
rotation,122,350,0.046375
rotation,123,349,-0.011101
rotation,124,349,-0.012186
rotation,125,350,0.101561
rotation,126,350,-0.020401
rotation,127,350,-0.078639
rotation,128,350,-0.023232
rotation,129,351,0.011390
rotation,130,350,-0.011522
rotation,131,351,0.071727
rotation,132,350,0.102997
rotation,133,349,-0.070670
rotation,134,350,-0.083529
rotation,135,348,-0.061428
rotation,136,350,0.079313
rotation,137,350,-0.046148
rotation,138,350,0.053696
rotation,139,351,0.017664
rotation,140,350,-0.032694
rotation,141,348,0.020767
rotation,142,350,-0.005005
rotation,143,350,0.006152
rotation,144,350,-0.141942
rotation,145,350,-0.111687
rotation,146,350,0.002547
rotation,147,350,0.032944
rotation,148,350,-0.028955
rotation,149,350,0.068332
rotation,150,349,-0.072920
rotation,151,350,-0.080580
rotation,152,350,-0.001484
rotation,153,351,0.007817
rotation,154,350,0.059606
rotation,155,350,-0.069431
rotation,156,350,0.074835
rotation,157,350,-0.078742
rotation,158,350,-0.056528
rotation,159,350,-0.048731
rotation,160,350,-0.055296
rotation,161,350,0.044114
rotation,162,348,-0.006348
rotation,163,350,-0.094702
rotation,164,348,-0.018768
rotation,165,348,-0.071112
rotation,166,350,-0.052656
rotation,167,350,0.027149
rotation,168,349,0.120390
rotation,169,350,-0.064186
rotation,170,350,-0.079215
rotation,171,350,0.113435
rotation,172,350,-0.014422
rotation,173,349,-0.162984
rotation,174,350,-0.091635
rotation,175,350,0.016869
rotation,176,349,0.080536
rotation,177,350,0.004488
rotation,178,350,-0.063741
rotation,179,351,0.048239
rotation,180,349,-0.013942
rotation,181,350,0.046974
rotation,182,350,-0.041296
rotation,183,350,0.052719
rotation,184,349,0.018117
rotation,185,350,-0.039552
rotation,186,350,-0.084482
rotation,187,350,0.044397
rotation,188,351,0.062530
rotation,189,350,0.136517
rotation,190,350,-0.017500
rotation,191,351,-0.056605
rotation,192,350,-0.011869
rotation,193,350,0.043956
rotation,194,350,-0.102172
rotation,195,350,0.138015
rotation,196,349,0.121806
rotation,197,350,-0.092076
rotation,198,351,-0.058574
rotation,199,350,0.068342
rotation,200,350,-0.076475
rotation,201,351,-0.055113
rotation,202,350,0.151626
rotation,203,350,-0.116432
rotation,204,350,-0.006350
rotation,205,350,-0.009529
rotation,206,350,0.057516
rotation,207,350,0.066181
rotation,208,350,-0.108713
rotation,209,350,-0.002412
rotation,210,348,-0.015032
rotation,211,349,-0.169220
rotation,212,350,0.042726
rotation,213,350,0.044818
rotation,214,350,-0.106773
rotation,215,350,-0.009239
rotation,216,349,-0.141290
rotation,217,348,0.025653
rotation,218,350,-0.021649
rotation,219,350,-0.102845
rotation,220,350,0.061447
rotation,221,349,0.083861
rotation,222,350,0.090939
rotation,223,350,0.096562
rotation,224,350,0.165511
rotation,225,349,-0.024165
rotation,226,350,0.005348
rotation,227,350,0.031932
rotation,228,350,0.060296
rotation,229,350,-0.037415
rotation,230,351,-0.074849
rotation,231,350,0.056896
rotation,232,350,-0.085564
rotation,233,350,-0.046388
rotation,234,350,-0.012276
rotation,235,348,-0.101841
rotation,236,349,0.018996
rotation,237,349,-0.049188
rotation,238,350,-0.019453
rotation,239,350,-0.002663
rotation,240,350,-0.019140
rotation,241,350,-0.051892
rotation,242,350,0.019987
rotation,243,351,-0.027587
rotation,244,350,-0.079740
rotation,245,350,0.008949
rotation,246,350,0.118379
rotation,247,351,-0.007576
rotation,248,349,0.053156
rotation,249,349,0.123669
rotation,250,349,-0.028712
rotation,251,350,0.033374
rotation,252,348,0.049951
rotation,253,350,-0.110998
rotation,254,350,0.014634
rotation,255,349,-0.087494
rotation,256,350,-0.091195
rotation,257,349,0.059783
rotation,258,349,0.072914
rotation,259,350,-0.060883
rotation,260,350,-0.072298
rotation,261,350,-0.057040
rotation,262,348,0.059763
rotation,263,350,0.019867
rotation,264,350,0.010790
rotation,265,350,-0.094992
rotation,266,350,-0.019456
rotation,267,350,0.035274
rotation,268,349,0.023762
rotation,269,351,-0.005103
rotation,270,349,0.009312
rotation,271,350,0.012805
rotation,272,349,-0.065617
rotation,273,350,0.494142
rotation,274,350,-0.003460
rotation,275,350,0.088980
rotation,276,349,-0.012882
rotation,277,349,0.094133
rotation,278,350,-0.008308
rotation,279,351,-0.015478
rotation,280,351,-0.010452
rotation,281,350,0.044818
rotation,282,350,-0.072805
rotation,283,350,-0.010927
rotation,284,350,-0.061226
rotation,285,350,0.033823
rotation,286,350,0.012352
rotation,287,349,-0.021121
rotation,288,350,0.019229
rotation,289,350,-0.001950
rotation,290,350,0.000202
rotation,291,350,-0.047579
rotation,292,350,-0.042945
rotation,293,350,0.085114
rotation,294,350,0.073921
rotation,295,350,0.045076
rotation,296,350,-0.101408
rotation,297,350,-0.005688
rotation,298,349,0.126826
rotation,299,350,0.036712
rotation,300,350,0.092271
rotation,301,351,0.111223
rotation,302,350,0.030318
rotation,303,350,-0.050963
rotation,304,349,0.049418
rotation,305,350,0.024095
rotation,306,350,-0.107681
rotation,307,349,-0.103393
rotation,308,350,-0.029147
rotation,309,350,-0.043149
rotation,310,349,-0.040637
rotation,311,350,-0.086121
rotation,312,350,-0.000409
rotation,313,349,-0.061840
rotation,314,350,-0.013128
rotation,315,350,0.018361
rotation,316,350,-0.005993
rotation,317,350,-0.001304
rotation,318,349,-0.045098
rotation,319,350,0.022378
rotation,320,350,0.124274
rotation,321,349,-0.059706
rotation,322,350,-0.011572
rotation,323,351,0.045493
rotation,324,350,0.080465
rotation,325,350,0.074859
rotation,326,348,-0.082017
rotation,327,350,0.009074
rotation,328,351,0.166785
rotation,329,350,-0.019970
rotation,330,350,0.068022
rotation,331,349,0.030860
rotation,332,350,-0.091964
rotation,333,350,0.030717
rotation,334,350,0.069176
rotation,335,350,0.019504
rotation,336,350,0.011245
rotation,337,350,-0.043234
rotation,338,348,0.115179
rotation,339,350,-0.048165
rotation,340,350,0.009282
rotation,341,350,-0.144704
rotation,342,351,0.011373
rotation,343,350,-0.011989
rotation,344,350,-0.011962
rotation,345,350,-0.080281
rotation,346,350,-0.056110
rotation,347,350,0.090845
rotation,348,350,0.033157
rotation,349,350,-0.045780
rotation,350,350,-0.048989
rotation,351,349,0.018154
rotation,352,348,0.059221
rotation,353,348,0.058800
rotation,354,350,-0.031994
rotation,355,348,-0.015977
rotation,356,350,-0.045256
rotation,357,351,-0.119596
rotation,358,350,0.018432
rotation,359,350,0.105417
rotation,360,350,-0.114600
rotation,361,349,-0.076749
rotation,362,350,-0.062793
rotation,363,350,-0.092058
rotation,364,349,0.026538
rotation,365,350,-0.015295
rotation,366,350,0.071676
rotation,367,350,0.053361
rotation,368,350,0.013155
rotation,369,350,0.027935
rotation,370,350,-0.021464
rotation,371,349,0.020456
rotation,372,350,-0.026401
rotation,373,350,-0.013718
rotation,374,350,-0.038490
rotation,375,349,-0.043986
rotation,376,350,0.049493
rotation,377,350,0.037292
rotation,378,350,-0.020875
rotation,379,350,-0.006250
rotation,380,350,-0.059560
rotation,381,350,-0.091593
rotation,382,350,-0.014724
rotation,383,350,0.093381
rotation,384,350,0.001034
rotation,385,350,-0.073180
rotation,386,350,0.043642
rotation,387,349,0.030209
rotation,388,349,0.024195
rotation,389,350,-0.109564
rotation,390,350,-0.019036
rotation,391,350,0.019531
rotation,392,350,0.067949
rotation,393,350,-0.056371
rotation,394,350,0.004806
rotation,395,350,0.028763
rotation,396,349,0.110964
rotation,397,350,0.045285
rotation,398,349,0.072277
rotation,399,350,-0.031631
rotation,400,350,0.002798
rotation,401,350,-0.069178
rotation,402,348,-0.029631
rotation,403,350,-0.008950
rotation,404,349,-0.163269
rotation,405,350,-0.063240
rotation,406,350,0.035584
rotation,407,350,0.017870
rotation,408,350,0.055291
rotation,409,350,-0.039214
rotation,410,348,0.099860
rotation,411,350,-0.059432
rotation,412,349,0.137462
rotation,413,350,0.207456
rotation,414,350,0.163035
rotation,415,350,0.027549
rotation,416,350,0.056207
rotation,417,351,0.014204
rotation,418,350,0.002974
rotation,419,349,0.010033
rotation,420,349,0.043897
rotation,421,350,0.121798
rotation,422,351,0.059562
rotation,423,349,0.034205
rotation,424,349,-0.053309
rotation,425,350,0.009687
rotation,426,350,0.035693
rotation,427,350,-0.020361
rotation,428,351,0.032453
rotation,429,350,-0.025092
rotation,430,349,0.134085
rotation,431,350,0.028763
rotation,432,350,-0.020937
rotation,433,350,-0.064186
rotation,434,349,0.042264
rotation,435,350,-0.063240
rotation,436,350,0.006393
rotation,437,350,0.032862
rotation,438,350,0.022852
rotation,439,350,0.093571
rotation,440,350,0.019189
rotation,441,350,0.005042
rotation,442,350,-0.047211
rotation,443,351,-0.048740
rotation,444,350,0.018485
rotation,445,350,-0.021721
rotation,446,350,0.019217
rotation,447,350,-0.053035
rotation,448,350,-0.028619
rotation,449,350,0.013783
rotation,450,350,-0.080346
rotation,451,350,-0.060087
rotation,452,350,0.157229
rotation,453,350,-0.018970
rotation,454,350,-0.033958
rotation,455,350,0.109675
rotation,456,350,-0.022876
rotation,457,350,0.079909
rotation,458,350,0.044449
rotation,459,350,0.057000
rotation,460,350,-0.111980
rotation,461,349,-0.081361
rotation,462,350,-0.006975
rotation,463,350,0.008570
rotation,464,350,0.036705
rotation,465,351,0.040117
rotation,466,349,0.002587
rotation,467,349,-0.068927
rotation,468,350,-0.055230
rotation,469,350,0.043921
rotation,470,350,0.048196
rotation,471,350,0.021732
rotation,472,349,-0.023361
rotation,473,351,-0.001172
rotation,474,351,-0.048830
rotation,475,350,-0.076423
rotation,476,350,0.026902
rotation,477,350,-0.017365
rotation,478,350,-0.042947
rotation,479,348,-0.084618
rotation,480,350,-0.024795
rotation,481,350,-0.044652
rotation,482,350,-0.144396
rotation,483,350,-0.047962
rotation,484,349,-0.024498
rotation,485,350,-0.052140
rotation,486,350,-0.054551
rotation,487,350,-0.091916
rotation,488,348,0.169588
rotation,489,350,-0.066431
rotation,490,350,-0.032318
rotation,491,350,0.059560
rotation,492,350,0.120109
rotation,493,350,0.005388
rotation,494,350,0.446404
rotation,495,349,-0.003518
rotation,496,351,0.020125
rotation,497,350,0.064359
rotation,498,350,0.022564
rotation,499,350,-0.086715
rotation,500,350,0.015200
rotation,501,350,0.059825
rotation,502,350,0.054851
rotation,503,350,-0.096467
rotation,504,350,-0.014177
rotation,505,350,-0.030392
rotation,506,350,0.048499
rotation,507,350,-0.002136
rotation,508,350,0.012800
rotation,509,348,-0.126958
rotation,510,351,-0.007938
rotation,511,350,0.079793
rotation,512,350,-0.048644
rotation,513,350,0.032287
rotation,514,350,-0.070999
rotation,515,350,-0.057618
rotation,516,349,-0.025347
rotation,517,348,0.127662
rotation,518,350,-0.010801
rotation,519,350,-0.031166
rotation,520,350,-0.144627
rotation,521,349,0.023918
rotation,522,350,0.094229
rotation,523,350,-0.081101
rotation,524,350,-0.018769
rotation,525,350,0.037806
rotation,526,350,-0.072193
rotation,527,350,-0.054760
rotation,528,350,0.063953
rotation,529,350,0.054476
rotation,530,350,-0.058875
rotation,531,350,-0.040630
rotation,532,350,0.003032
rotation,533,350,-0.050317
rotation,534,349,-0.065335
rotation,535,350,-0.028647
rotation,536,350,0.022884
rotation,537,349,0.055859
rotation,538,350,0.037915
rotation,539,350,-0.104484
rotation,540,350,-0.050947
rotation,541,350,-0.153869
rotation,542,349,0.045745
rotation,543,350,-0.080708
rotation,544,350,-0.047165
rotation,545,350,0.010344
rotation,546,350,0.094447
rotation,547,350,-0.041785
rotation,548,350,-0.016439
rotation,549,350,-0.083686
rotation,550,349,-0.019920
rotation,551,350,-0.009025
rotation,552,350,0.004284
rotation,553,349,-0.025347
rotation,554,350,-0.021105
rotation,555,350,-0.043849
rotation,556,350,0.022581
rotation,557,347,0.180925
rotation,558,350,-0.008808
rotation,559,347,0.057510
rotation,560,350,0.092752
rotation,561,351,0.058611
rotation,562,350,-0.052689
rotation,563,349,0.029836
rotation,564,350,0.042523
rotation,565,349,-0.010317
rotation,566,348,-0.092046
rotation,567,350,-0.136842
rotation,568,349,-0.016209
rotation,569,350,-0.027981
rotation,570,350,-0.015361
rotation,571,350,0.037949
rotation,572,350,0.039921
rotation,573,351,-0.038317
rotation,574,349,-0.064481
rotation,575,350,0.141770
rotation,576,351,0.004216
rotation,577,350,0.107478
rotation,578,350,-0.122743
rotation,579,350,0.064910
rotation,580,350,-0.062558
rotation,581,350,0.075591
rotation,582,349,0.090754
rotation,583,350,-0.010693
rotation,584,350,-0.083361
rotation,585,350,-0.023732
rotation,586,350,0.072891
rotation,587,349,-0.003014
rotation,588,348,0.065222
rotation,589,349,0.024746
rotation,590,350,-0.047249
rotation,591,349,-0.022659
rotation,592,348,-0.074563
rotation,593,350,0.035764
rotation,594,350,-0.034305
rotation,595,349,-0.007192
rotation,596,350,-0.031003
rotation,597,350,0.079063
rotation,598,349,-0.067735
rotation,599,350,-0.002077
